SpineBase;;;SpineMid;;;Neck;;;Head;;;ShoulderLeft;;;ElbowLeft;;;WristLeft;;;HandLeft;;;ShoulderRight;;;ElbowRight;;;WristRight;;;HandRight;;;HipLeft;;;KneeLeft;;;AnkleLeft;;;FootLeft;;;HipRight;;;KneeRight;;;AnkleRight;;;FootRight;;;SpineShoulder;;;HandTipLeft;;;ThumbLeft;;;HandTipRight;;;ThumbRight;;;
X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;
-0,3908078;-0,8652961;2,21984;-0,3791665;-0,5517688;2,312706;-0,3658582;-0,2436556;2,391073;-0,3961728;-0,1628458;2,467656;-0,4949476;-0,3701499;2,230384;-0,604889;-0,6037726;2,17637;-0,650945;-0,8204568;2,219422;-0,664186;-0,876655;2,260044;-0,1859966;-0,3824719;2,319282;-0,09861887;-0,6301425;2,300279;-0,1007186;-0,8207446;2,308076;-0,1160057;-0,8716273;2,329967;-0,4475789;-0,8505106;2,167112;-0,5773013;-1,089961;2,165998;-0,7529596;-1,414617;2,201495;-0,7676119;-1,458712;2,096923;-0,3228569;-0,855285;2,20895;-0,2752273;-1,109255;2,134998;-0,2118704;-1,495873;2,068958;-0,1749688;-1,495598;1,949624;-0,3694882;-0,320063;2,373916;-0,6842391;-0,9347346;2,272112;-0,622869;-0,8560217;2,244857;-0,116104;-0,9408601;2,350727;-0,07825848;-0,8407421;2,321;
-0,4944237;-0,9006535;2,312523;-0,485206;-0,5847078;2,409351;-0,47379;-0,273984;2,491581;-0,5164227;-0,1942975;2,570109;-0,6339468;-0,4134869;2,340266;-0,730812;-0,6486204;2,295423;-0,7351334;-0,8441357;2,318044;-0,7527657;-0,8823788;2,361893;-0,2935173;-0,4147147;2,411979;-0,2086887;-0,6723735;2,371229;-0,2005211;-0,9149084;2,382605;-0,2028075;-0,9953651;2,40117;-0,5526691;-0,887852;2,263076;-0,6346729;-1,1389;2,259295;-0,7954058;-1,493934;2,326254;-0,8165644;-1,544572;2,231845;-0,4223496;-0,8882546;2,297264;-0,3387085;-1,146592;2,256761;-0,5257177;-1,433302;2,03714;-0,5413667;-1,34202;1,918418;-0,4770407;-0,3510793;2,473491;-0,7366806;-0,9574432;2,38054;-0,7311647;-0,8485254;2,31375;-0,2133728;-1,05273;2,395224;-0,1677886;-1,001598;2,370636;
-0,5034312;-0,9032754;2,323756;-0,499959;-0,5855023;2,422328;-0,495957;-0,2724345;2,506511;-0,5306208;-0,1850137;2,584739;-0,6462328;-0,4141373;2,349515;-0,744365;-0,652077;2,309206;-0,7641072;-0,8515016;2,336038;-0,7737675;-0,8889803;2,389308;-0,3201679;-0,4071251;2,428262;-0,2209165;-0,6675782;2,378573;-0,2065213;-0,9113821;2,382986;-0,2188948;-0,9876605;2,399544;-0,5629646;-0,8915441;2,274293;-0,6447229;-1,156527;2,265648;-0,7693674;-1,543344;2,295397;-0,7697357;-1,584382;2,182319;-0,4298135;-0,8895597;2,307467;-0,3587732;-1,162358;2,298776;-0,5303902;-1,339756;2,012093;-0,5194598;-1,299395;1,880224;-0,4972109;-0,3501685;2,487937;-0,768719;-0,9165384;2,400786;-0,7500938;-0,888394;2,359;-0,2264292;-1,04973;2,399789;-0,1826884;-0,9992248;2,362381;
-0,5257984;-0,9073288;2,350233;-0,5244442;-0,5854415;2,447311;-0,520246;-0,268936;2,528944;-0,5586565;-0,1826144;2,616207;-0,6568562;-0,4068936;2,382045;-0,7711886;-0,650875;2,337347;-0,774708;-0,8580104;2,354911;-0,7950814;-0,8851425;2,412747;-0,3371842;-0,4068627;2,438784;-0,2421276;-0,6759956;2,389454;-0,228218;-0,9116224;2,389827;-0,2355795;-0,9836768;2,400555;-0,5884064;-0,8945919;2,304191;-0,6595782;-1,172441;2,279585;-0,6030039;-1,550387;2,431056;-0,5335378;-1,608194;2,396315;-0,4484868;-0,8941658;2,329778;-0,3900031;-1,174684;2,341008;-0,4409698;-1,503653;2,077285;-0,4452413;-1,411396;1,949207;-0,5217922;-0,3474423;2,511119;-0,7951126;-0,9194326;2,428275;-0,7786419;-0,8945096;2,3956;-0,2448757;-1,046924;2,390779;-0,1980497;-0,9795442;2,369643;
-0,5399334;-0,908953;2,367189;-0,5388348;-0,5849031;2,46694;-0,5352868;-0,2661119;2,552182;-0,5775911;-0,1764464;2,637372;-0,6926787;-0,4127356;2,402619;-0,7908713;-0,6489016;2,358339;-0,7891545;-0,8593241;2,372135;-0,8065251;-0,8473674;2,401027;-0,3409972;-0,4146064;2,44945;-0,2522781;-0,6893035;2,397596;-0,2419784;-0,9117495;2,392811;-0,2554026;-0,980935;2,401532;-0,6019357;-0,8949429;2,320997;-0,6709227;-1,183103;2,293144;-0,6791653;-1,531431;2,521518;-0,6690757;-1,616292;2,527831;-0,4625274;-0,8969778;2,345855;-0,3946361;-1,181231;2,376302;-0,6015831;-1,545092;2,292005;-0,6407051;-1,469497;2,160378;-0,5366281;-0,3452156;2,533356;-0,8156939;-0,8831989;2,434618;-0,7845705;-0,8528679;2,375625;-0,2671267;-1,04192;2,386877;-0,2204225;-0,9751548;2,369591;
-0,5500747;-0,9043685;2,387137;-0,5509745;-0,58412;2,484747;-0,5494263;-0,2691702;2,567924;-0,5954938;-0,1803519;2,656452;-0,7057586;-0,4153307;2,417845;-0,8130627;-0,6487324;2,385311;-0,7936239;-0,8626349;2,384141;-0,8134625;-0,852041;2,408354;-0,3882188;-0,4066817;2,47502;-0,2808493;-0,6773446;2,411588;-0,2670773;-0,9068027;2,400453;-0,2794884;-0,9783537;2,410023;-0,6112432;-0,8874914;2,34288;-0,6770316;-1,181502;2,307176;-0,712481;-1,571231;2,463951;-0,7042754;-1,660438;2,413618;-0,473249;-0,8951;2,363655;-0,4097195;-1,180629;2,409827;-0,4865184;-1,600906;2,387904;-0,5148365;-1,588019;2,236466;-0,5502659;-0,3472959;2,549635;-0,8100367;-0,8828893;2,413871;-0,7758794;-0,8558613;2,344125;-0,2960112;-1,040974;2,397918;-0,2443262;-0,9805738;2,375882;
-0,5560683;-0,9015587;2,401017;-0,5604503;-0,5818859;2,502514;-0,5625622;-0,2680539;2,589282;-0,6122614;-0,1778874;2,674466;-0,7138054;-0,4105459;2,448533;-0,8323503;-0,6501938;2,407546;-0,8611736;-0,8612239;2,434598;-0,8484412;-0,8811969;2,47986;-0,3958485;-0,405693;2,482474;-0,2911786;-0,680583;2,41612;-0,2835309;-0,9037059;2,40571;-0,3007239;-0,9730402;2,414404;-0,6180374;-0,8843707;2,357576;-0,6884966;-1,180808;2,314852;-0,585592;-1,574786;2,441898;-0,4896319;-1,612055;2,39314;-0,4781854;-0,8928264;2,375828;-0,5008576;-1,186112;2,418523;-0,2750452;-1,539605;2,509757;-0,1766612;-1,49526;2,397837;-0,5624991;-0,3458634;2,570146;-0,8357971;-0,9114091;2,484281;-0,8375734;-0,8863198;2,435035;-0,310512;-1,031248;2,39341;-0,2674001;-0,9806689;2,376117;
-0,5728971;-0,899693;2,425185;-0,5733103;-0,5840392;2,522887;-0,571612;-0,273193;2,606012;-0,6251992;-0,1840228;2,692786;-0,7283438;-0,4121215;2,46954;-0,8525282;-0,6568472;2,431888;-0,8746148;-0,8720343;2,45236;-0,8252743;-0,8961208;2,436574;-0,404007;-0,4075006;2,493109;-0,3032219;-0,6837065;2,422282;-0,3033975;-0,9027544;2,408279;-0,3197804;-0,9688308;2,421068;-0,6362436;-0,882275;2,382814;-0,6977541;-1,184081;2,325694;-0,5857583;-1,59118;2,410059;-0,4906944;-1,616913;2,334368;-0,4932908;-0,8914571;2,398568;-0,5119603;-1,189808;2,436939;-0,2512636;-1,538626;2,431977;-0,1818169;-1,471582;2,302326;-0,572467;-0,3503483;2,587749;-0,8047839;-0,9099722;2,391285;-0,7977461;-0,8958658;2,377;-0,3318009;-1,027587;2,398815;-0,2848526;-0,975598;2,370833;
-0,575748;-0,900566;2,438487;-0,5825095;-0,5848514;2,541395;-0,5888094;-0,2744013;2,630399;-0,6423612;-0,1860817;2,721614;-0,7429165;-0,4158627;2,489328;-0,8636822;-0,6609872;2,452129;-0,872931;-0,87847;2,477913;-0,8733741;-0,8669295;2,503883;-0,426956;-0,4028566;2,515105;-0,3179316;-0,6778945;2,428101;-0,3181115;-0,8989336;2,412263;-0,33615;-0,9663247;2,429248;-0,6390292;-0,8843735;2,398133;-0,7128819;-1,185147;2,337566;-0,393549;-1,426775;2,301725;-0,3337697;-1,395714;2,173965;-0,4960825;-0,8912977;2,409743;-0,5388741;-1,18749;2,452803;-0,2751788;-1,535478;2,421512;-0,2135126;-1,463463;2,288702;-0,5875642;-0,3514166;2,610664;-0,8783498;-0,9076257;2,549401;-0,8673267;-0,8723487;2,498;-0,3603497;-1,040057;2,410589;-0,307867;-0,9724027;2,3835;
-0,5807196;-0,9015618;2,453977;-0,5909534;-0,5867003;2,557531;-0,5988193;-0,2771648;2,64554;-0,6462418;-0,1869637;2,740458;-0,7617033;-0,4181191;2,516992;-0,8730315;-0,665879;2,475778;-0,9227643;-0,8788427;2,496236;-0,8853869;-0,8905184;2,550011;-0,4366993;-0,404944;2,521754;-0,3372251;-0,6603404;2,438521;-0,3335565;-0,8823331;2,41983;-0,3552571;-0,9557083;2,43595;-0,6437802;-0,8861082;2,413012;-0,7184815;-1,188632;2,343617;-0,3678114;-1,362994;2,292405;-0,3133805;-1,321627;2,162785;-0,5011382;-0,8914794;2,425332;-0,5397455;-1,192669;2,461981;-0,2724679;-1,540528;2,461114;-0,2048029;-1,474634;2,328101;-0,5973641;-0,3539652;2,626171;-0,8848708;-0,8934377;2,548455;-0,8777443;-0,8828315;2,528;-0,3683757;-1,020024;2,414936;-0,3268083;-0,9767348;2,390714;
-0,5888492;-0,9052342;2,467701;-0,5968888;-0,5899066;2,572045;-0,6022943;-0,2800536;2,661432;-0,6538864;-0,1895433;2,753617;-0,770692;-0,4165542;2,538814;-0,8850847;-0,6672431;2,499813;-0,9226033;-0,8857837;2,502292;-0,9364511;-0,9596162;2,506922;-0,4492795;-0,4087807;2,534178;-0,3439538;-0,6589049;2,445069;-0,3457568;-0,8817494;2,426666;-0,3684201;-0,9556233;2,442515;-0,6520301;-0,8904173;2,429266;-0,7233385;-1,194934;2,351308;-0,7397527;-1,512536;2,291858;-0,7144859;-1,364475;2,266045;-0,508949;-0,8945228;2,436589;-0,5458636;-1,198318;2,471457;-0,3440264;-1,214777;2,717478;-0,3874242;-1,196165;2,563628;-0,6014676;-0,3569193;2,641643;-0,9357322;-0,9622646;2,505498;-0,9283433;-0,9513078;2,485217;-0,384371;-1,023123;2,413067;-0,350062;-0,9924553;2,3965;
-0,621197;-0,9387534;2,552716;-0,6232736;-0,624145;2,665556;-0,6224229;-0,3147054;2,763218;-0,6759238;-0,2221356;2,849783;-0,813577;-0,4556131;2,646492;-0,8519482;-0,6871508;2,569454;-0,9853051;-0,8385859;2,645332;-1,031014;-0,8900685;2,674484;-0,4717139;-0,4422941;2,612876;-0,386823;-0,6755782;2,516083;-0,3831513;-0,8970834;2,485558;-0,4017176;-0,9698727;2,494546;-0,681188;-0,9226262;2,523247;-0,7016123;-1,239085;2,444256;-0,7823737;-1,533327;2,324033;-0,7412635;-1,387994;2,309279;-0,5441465;-0,9291521;2,512216;-0,5862545;-1,239482;2,527319;-0,3497127;-1,244467;2,747168;-0,4058904;-1,218656;2,598574;-0,6231629;-0,3915191;2,74141;-1,030131;-0,8931453;2,672929;-1,02253;-0,8827441;2,652476;-0,4224645;-1,038929;2,463152;-0,3754513;-0,9862213;2,454824;
-0,622288;-0,9435436;2,560638;-0,6234797;-0,6277312;2,671099;-0,6220097;-0,3172639;2,766815;-0,6707806;-0,2245385;2,860383;-0,8103947;-0,4594211;2,648554;-0,9245362;-0,6994619;2,653404;-0,8325815;-0,8724863;2,518436;-0,8339339;-0,8894096;2,511011;-0,4707401;-0,4453355;2,618631;-0,3862433;-0,6772059;2,520241;-0,3848584;-0,8989089;2,492274;-0,4014018;-0,9771256;2,508301;-0,6825773;-0,9266228;2,529122;-0,7030455;-1,246727;2,460639;-0,7794434;-1,552695;2,368337;-0,7409297;-1,405182;2,342875;-0,5448074;-0,9346943;2,522327;-0,5762045;-1,247145;2,547781;-0,764297;-1,512035;2,52412;-0,6686354;-1,401908;2,456465;-0,6228819;-0,3943166;2,745457;-0,8209509;-0,9364036;2,472857;-0,8130367;-0,8543054;2,481546;-0,4238229;-1,05034;2,489986;-0,3690303;-0,9819457;2,482764;
-0,6274662;-0,9497159;2,584275;-0,6258675;-0,6332746;2,694795;-0,6215504;-0,3219952;2,790165;-0,6588731;-0,2259901;2,886883;-0,8107778;-0,4637209;2,666451;-0,9223066;-0,7025802;2,658279;-0,7878609;-0,8563492;2,499081;-0,8019939;-0,8881462;2,502828;-0,4717322;-0,4472047;2,636399;-0,3853516;-0,676468;2,539749;-0,3854048;-0,9007713;2,505915;-0,4002778;-0,9812341;2,52301;-0,6883795;-0,9322442;2,551868;-0,7092509;-1,255867;2,49392;-0,7950968;-1,560865;2,398709;-0,7481005;-1,415085;2,379695;-0,5493453;-0,9413082;2,546218;-0,5720222;-1,258851;2,565897;-0,7681314;-1,518891;2,519488;-0,6702649;-1,406599;2,45977;-0,6231344;-0,3992692;2,768933;-0,787457;-0,9665979;2,464847;-0,7582466;-0,8754699;2,454417;-0,4263945;-1,059891;2,498287;-0,3865606;-0,9698222;2,481778;
-0,6380115;-0,9580933;2,707259;-0,625135;-0,6496058;2,821213;-0,6098475;-0,345813;2,920088;-0,6258034;-0,2592431;3,038025;-0,8127924;-0,4822999;2,813167;-0,8506478;-0,7532189;2,729986;-0,8257256;-0,9567373;2,630691;-0,8016458;-0,9957448;2,614111;-0,4765419;-0,4760437;2,744164;-0,4031875;-0,7068774;2,639405;-0,4090029;-0,928992;2,62474;-0,4169393;-1,003447;2,639421;-0,6971927;-0,9422152;2,677708;-0,69694;-1,266694;2,655603;-0,9430012;-1,355712;2,346716;-0,9653009;-1,301071;2,213957;-0,5620951;-0,9488856;2,66592;-0,5747258;-1,272618;2,64287;-0,7866387;-1,516166;2,67722;-0,7724925;-1,413743;2,598528;-0,6141266;-0,4212811;2,897989;-0,78855;-1,03401;2,601034;-0,7652416;-0,9723794;2,573679;-0,4354933;-1,075199;2,635724;-0,3988592;-1,02207;2,606111;
-0,6384687;-0,959249;2,709774;-0,6254275;-0,6500899;2,823426;-0,6100058;-0,3457463;2,922098;-0,6246982;-0,2594669;3,04056;-0,8131206;-0,4824209;2,81483;-0,8503439;-0,7511525;2,732536;-0,8333923;-0,9590448;2,642034;-0,8060818;-0,9929984;2,61994;-0,4764652;-0,4762491;2,744603;-0,4052607;-0,7075939;2,641323;-0,4094073;-0,9299079;2,625001;-0,4208958;-1,002184;2,642516;-0,6976081;-0,9428717;2,679146;-0,694659;-1,267426;2,656319;-0,9450312;-1,351408;2,351463;-0,9677697;-1,296732;2,21925;-0,5625321;-0,9506381;2,669709;-0,5749019;-1,274597;2,641881;-0,7889703;-1,425005;2,687327;-0,7697556;-1,478585;2,590163;-0,6143167;-0,4213454;2,900042;-0,7922362;-1,062104;2,605573;-0,7663461;-0,9739538;2,57786;-0,4337732;-1,07058;2,642782;-0,3910393;-1,002176;2,6357;
-0,6477532;-0,9699923;2,718385;-0,6321979;-0,655185;2,835598;-0,615357;-0,3457634;2,940188;-0,6175904;-0,2601398;3,059375;-0,8228707;-0,4878033;2,83294;-0,8560542;-0,7445871;2,748913;-0,8336493;-0,9471262;2,646436;-0,8075382;-0,9834929;2,630381;-0,4787144;-0,4794349;2,752859;-0,4088911;-0,709841;2,646365;-0,4112475;-0,9320292;2,62662;-0,4263044;-1,002465;2,648368;-0,7110392;-0,9588938;2,702341;-0,687963;-1,283926;2,650831;-0,7756817;-1,58673;2,555653;-0,7907109;-1,482753;2,621763;-0,5692722;-0,9581082;2,669899;-0,5754219;-1,282283;2,645716;-0,7849722;-1,433818;2,688715;-0,8110055;-1,504747;2,636953;-0,6199914;-0,4227283;2,916346;-0,790596;-1,020157;2,61568;-0,7673557;-0,9589786;2,587261;-0,4321498;-1,064177;2,641856;-0,4105937;-1,02746;2,618928;
-0,6949346;-0,9856158;2,830936;-0,6727352;-0,6649551;2,949714;-0,6482324;-0,349029;3,053319;-0,6714157;-0,2448264;3,132158;-0,8422012;-0,4964659;2,915121;-0,8945937;-0,7252661;2,837783;-0,8812737;-0,9541388;2,755088;-0,8566189;-1,011677;2,726776;-0,5402316;-0,4660431;2,84605;-0,2441553;-0,490657;2,90809;0,04004406;-0,4010618;2,96039;0,0474253;-0,3090302;2,976098;-0,7571626;-0,9723177;2,81276;-0,7071086;-1,292226;2,719755;-0,845378;-1,581988;2,71951;-0,799871;-1,457799;2,655998;-0,6151423;-0,9740704;2,777743;-0,6424409;-1,295122;2,692631;-0,8405389;-1,548214;2,689685;-0,7862987;-1,444997;2,643647;-0,6548061;-0,4275223;3,030056;-0,8452585;-1,078558;2,714385;-0,8156694;-0,9909241;2,6826;0,03977364;-0,3734453;2,968871;0,0195179;-0,3173032;2,973577;
-0,6915327;-0,9827239;2,829387;-0,6719133;-0,6637958;2,949538;-0,6483547;-0,3486774;3,053572;-0,695873;-0,2465403;3,117806;-0,8422431;-0,4971902;2,915266;-0,8919991;-0,7055386;2,842749;-0,9706015;-0,9014625;2,891188;-0,9036852;-0,9219652;2,790901;-0,4789422;-0,4718458;2,839541;-0,1858522;-0,497255;2,909978;0,09482332;-0,4007847;2,966559;0,3570507;-0,2555754;3,040486;-0,7519509;-0,968754;2,813372;-0,710272;-1,292309;2,721222;-0,8484331;-1,584639;2,720229;-0,8068507;-1,465421;2,664143;-0,6126882;-0,9710838;2,773371;-0,566596;-1,295921;2,760361;-0,7812172;-1,534716;2,7;-0,8693758;-1,518874;2,663046;-0,6548007;-0,4270751;3,030265;-0,8985092;-0,9750269;2,760821;-0,8899161;-0,8981245;2,765143;0,3959878;-0,2038973;3,033287;0,3478753;-0,2237427;2,9932;
